tconst,title_type,primary_title,original_title,is_adult,year,runtime_minutes,genres,simple_title,average_rating,num_votes
tt4767950,tvMovie,A Christmas Detour,A Christmas Detour,0,2015,85,"Comedy,Romance",a christmas detour,6.1,3426
tt4776578,movie,A Christmas Carol,A Christmas Carol,0,2015,59,"Drama,Family,Fantasy",a christmas carol,3.7,98
tt4843046,tvMovie,Northpole: Open for Christmas,Northpole: Open for Christmas,0,2015,83,"Drama,Family,Fantasy",northpole open for christmas,6.1,2055
tt4858404,movie,Holiday,Holiday,0,2021,108,"Drama,Mystery,Thriller",holiday,4.5,62
tt4885784,movie,Paris Holiday,Ba li jia qi,0,2015,114,"Comedy,Romance",paris holiday,5.6,180
tt4906164,movie,Mercy Christmas,Mercy Christmas,0,2017,83,"Action,Comedy,Horror",mercy christmas,5.3,1022
tt4919762,tvMovie,A Royal Family Holiday,A Royal Family Holiday,0,2015,,Comedy,a royal family holiday,6.2,73
tt4919764,tvMovie,Royal Family Christmas,A Royal Family Christmas,0,2015,,Comedy,royal family christmas,6.6,85
tt4921846,tvMovie,Christmas Truce,Christmas Truce,0,2015,88,Drama,christmas truce,5.6,505
tt4923846,movie,Christmas in the Smokies,Christmas in the Smokies,0,2015,88,"Drama,Family,Romance",christmas in the smokies,5.8,1736
tt4923886,tvMovie,12 Drinks of Christmas,12 Drinks of Christmas,0,2013,,Family,12 drinks of christmas,7.2,11
tt4942404,movie,Black Christmas: The Night Billy Came Home,Black Christmas: The Night Billy Came Home,0,2016,90,Horror,black christmas the night billy came home,4.5,76
tt4943236,tvMovie,Girlfriends of Christmas Past,Girlfriends of Christmas Past,0,2016,90,"Comedy,Romance",girlfriends of christmas past,5.1,964
tt4943842,video,Thomas & Friends: Thomas' Christmas Carol,Thomas & Friends: Thomas' Christmas Carol,0,2015,55,"Animation,Family",thomas  friends thomas christmas carol,6.3,21
tt4945886,tvMovie,Billie Holiday: A Sensation,Billie Holiday: A Sensation,0,2015,52,"Documentary,Music",billie holiday a sensation,6.3,30
tt4982260,tvMovie,A Gert Lush Christmas,A Gert Lush Christmas,0,2015,60,Comedy,a gert lush christmas,5.8,303
tt5014528,tvMovie,Just in Time for Christmas,Just in Time for Christmas,0,2015,96,"Comedy,Romance",just in time for christmas,6.4,2897
tt5031014,tvMovie,Ice Sculpture Christmas,Ice Sculpture Christmas,0,2015,83,"Comedy,Drama,Romance",ice sculpture christmas,6.5,2346
tt5033114,tvMovie,Once Upon a Holiday,Once Upon a Holiday,0,2015,84,"Comedy,Drama,Romance",once upon a holiday,6.2,3531
tt5040646,video,Doctor Who: A Ghost Story for Christmas,Doctor Who: A Ghost Story for Christmas,0,2009,3,Sci-Fi,doctor who a ghost story for christmas,7.1,664
tt5062804,tvMovie,The Christmas Note,The Christmas Note,0,2015,85,"Drama,Mystery",the christmas note,6.7,1501
tt5073652,tvMovie,Married by Christmas,Married by Christmas,0,2016,87,"Comedy,Romance",married by christmas,5.5,1387
tt5086384,movie,A Christmas in New York,A Christmas in New York,0,2016,81,Romance,a christmas in new york,4.7,196
tt5097970,tvMovie,Angel of Christmas,Angel of Christmas,0,2015,84,"Comedy,Romance",angel of christmas,6.2,2328
tt5120400,movie,Red Christmas,Red Christmas,0,2016,82,"Horror,Thriller",red christmas,4.3,2332
tt5123344,movie,The 12 Slays of Christmas,The 12 Slays of Christmas,0,2016,102,Horror,the 12 slays of christmas,4.3,106
tt5123866,movie,A Miracle on Christmas Lake,A Miracle on Christmas Lake,0,2016,110,"Family,Mystery,Sport",a miracle on christmas lake,4.4,294
tt5130174,tvMovie,A Christmas Reunion,A Christmas Reunion,0,2015,86,"Comedy,Romance",a christmas reunion,5.1,836
tt5133572,tvMovie,Crown for Christmas,Crown for Christmas,0,2015,86,"Comedy,Drama,Family",crown for christmas,6.9,5559
tt5133810,tvMovie,12 Gifts of Christmas,12 Gifts of Christmas,0,2015,84,"Family,Romance",12 gifts of christmas,6.3,5182
tt5156770,tvMovie,Charming Christmas,Charming Christmas,0,2015,85,"Drama,Romance",charming christmas,6.2,1944
tt5170710,tvMovie,A Baby for Christmas,A Baby for Christmas,0,2015,85,Family,a baby for christmas,5.4,182
tt5178596,movie,Operation Christmas List,Operation Christmas List,0,2016,88,"Comedy,Family",operation christmas list,4.5,99
tt5182120,tvMovie,I'm Not Ready for Christmas,I'm Not Ready for Christmas,0,2015,84,"Comedy,Drama,Family",im not ready for christmas,6.0,2138
tt5186076,tvMovie,Michael Bublé's Christmas in Hollywood,Michael Bublé's Christmas in Hollywood,0,2015,60,Musical,michael bublés christmas in hollywood,6.2,46
tt5190038,tvMovie,The 84th Annual Hollywood Christmas Parade,The 84th Annual Hollywood Christmas Parade,0,2015,120,Musical,the 84th annual hollywood christmas parade,6.6,16
tt5192136,tvMovie,The Moo Family Holiday Hoe-Down,The Moo Family Holiday Hoe-Down,0,1992,23,"Animation,Family",the moo family holiday hoedown,4.7,23
tt5194920,tvMovie,I Love Lucy Christmas Special,I Love Lucy Christmas Special,0,2015,45,Comedy,i love lucy christmas special,8.3,44
tt5196576,movie,For the Love of Christmas,For the Love of Christmas,0,2016,,Family,for the love of christmas,6.3,135
tt5204384,tvMovie,Christmas Incorporated,Christmas Incorporated,0,2015,85,"Comedy,Drama,Romance",christmas incorporated,6.4,2327
tt5210078,tvMovie,On the Twelfth Day of Christmas,On the Twelfth Day of Christmas,0,2015,84,"Comedy,Romance",on the twelfth day of christmas,6.8,2213
tt5225868,tvMovie,Ms. Velma's Most Incredibly Magnificent Christmas Week,Ms. Velma's Most Incredibly Magnificent Christmas Week,0,1976,59,Family,ms velmas most incredibly magnificent christmas week,2.2,54
tt5226350,video,Black Christmas Legacy,Black Christmas Legacy,0,2015,40,"Documentary,Short",black christmas legacy,6.8,22
tt5231402,tvMovie,The Flight Before Christmas,The Flight Before Christmas,0,2015,88,"Comedy,Romance",the flight before christmas,5.9,2062
tt5232538,tvMovie,Bing Crosby and the Sounds of Christmas,Bing Crosby and the Sounds of Christmas,0,1971,60,Musical,bing crosby and the sounds of christmas,7.6,44
tt5235574,tvMovie,One Christmas Wish,My One Christmas Wish,0,2015,86,"Drama,Family,Musical",one christmas wish,6.7,575
tt5237552,tvMovie,A Gift Wrapped Christmas,A Gift Wrapped Christmas,0,2015,87,"Comedy,Drama,Family",a gift wrapped christmas,7.1,1917
tt5239710,tvMovie,The Christmas Gift,The Christmas Gift,0,2015,85,"Drama,Family,Romance",the christmas gift,5.3,778
tt5247382,video,A Very Troma Christmas,A Very Troma Christmas,0,2015,,"Animation,Short",a very troma christmas,6.4,24
tt5252134,tvMovie,Nickelodeon's Ho Ho Holiday Special,Nickelodeon's Ho Ho Holiday Special,0,2015,47,Comedy,nickelodeons ho ho holiday special,6.1,224
tt5265662,tvMovie,Christmas Land,Christmas Land,0,2015,84,"Comedy,Drama,Family",christmas land,5.8,2974
tt5266444,tvMovie,Last Chance for Christmas,Last Chance for Christmas,0,2015,87,"Family,Fantasy,Romance",last chance for christmas,6.1,853
tt5269490,tvMovie,The Curse of Clara: A Holiday Tale,The Curse of Clara: A Holiday Tale,0,2015,30,"Animation,Family",the curse of clara a holiday tale,7.5,14
tt5269968,tvMovie,Wish Upon a Christmas,Wish Upon a Christmas,0,2015,86,"Drama,Fantasy,Romance",wish upon a christmas,5.8,786
tt5271120,movie,The Christmas Project,The Christmas Project,0,2016,92,"Comedy,Family",the christmas project,5.5,544
tt5273610,video,The Hypothetical Star Wars Holiday Special,The Hypothetical Star Wars Holiday Special,0,2015,10,"Comedy,Short",the hypothetical star wars holiday special,6.3,45
tt5283212,tvMovie,A Norman Rockwell Christmas Story,A Norman Rockwell Christmas Story,0,1995,52,Family,a norman rockwell christmas story,6.9,367
tt5295412,movie,Christmas with Cookie,Christmas with Cookie,0,2016,53,"Comedy,Horror,Sci-Fi",christmas with cookie,4.8,89
tt5299374,video,A Christmas Eve Conversation with Quentin Tarantino & Paul Thomas Anderson,A Christmas Eve Conversation with Quentin Tarantino & Paul Thomas Anderson,0,2015,41,"Short,Talk-Show",a christmas eve conversation with quentin tarantino  paul thomas anderson,5.5,36
tt5310622,tvMovie,Disney Parks Unforgettable Christmas Celebration,Disney Parks Unforgettable Christmas Celebration,0,2015,85,"Family,Music,Musical",disney parks unforgettable christmas celebration,6.7,19
tt5314484,movie,Project: Puppies for Christmas,Project: Puppies for Christmas,0,2019,93,Family,project puppies for christmas,7.4,63
tt5334126,movie,Christmas in New York,Christmas in New York,0,2005,88,"Adventure,Animation,Family",christmas in new york,5.2,80
tt5343450,video,Little Angels: The Brightest Christmas,Little Angels: The Brightest Christmas,0,2004,42,"Animation,Family,Fantasy",little angels the brightest christmas,2.2,1047
tt5485456,tvMovie,The Rooftop Christmas Tree,The Rooftop Christmas Tree,0,2016,88,"Family,Romance",the rooftop christmas tree,6.2,1146
tt5514880,video,Spotlight on Location: The Making of 'How the Grinch Stole Christmas',Spotlight on Location: The Making of 'How the Grinch Stole Christmas',0,2001,7,Short,spotlight on location the making of how the grinch stole christmas,6.1,13
tt5514902,video,How the Grinch Stole Christmas: Who School,How the Grinch Stole Christmas: Who School,0,2001,6,Short,how the grinch stole christmas who school,4.4,11
tt5515624,video,How the Grinch Stole Christmas: Makeup Application and Design,How the Grinch Stole Christmas: Makeup Application and Design,0,2001,7,"Documentary,Short",how the grinch stole christmas makeup application and design,5.8,13
tt5531536,movie,Santa Swap: Merry Christmas Mr. Andersen,Snekker Andersen og Julenissen,0,2016,70,"Adventure,Comedy,Family",santa swap merry christmas mr andersen,6.3,867
tt5565200,movie,Let's Kill Grandpa This Christmas,Let's Kill Grandpa,0,2017,79,"Comedy,Thriller",lets kill grandpa this christmas,4.2,216
tt5574012,tvMovie,Falling for Christmas,Snowcapped Christmas,0,2016,87,"Comedy,Drama,Romance",falling for christmas,6.2,1704
tt5599940,tvMovie,Terrific Trucks Save Christmas,Terrific Trucks Save Christmas,0,2016,,Family,terrific trucks save christmas,5.6,27
tt5637212,movie,Christmas Apparition,Christmas Apparition,0,2018,72,Thriller,christmas apparition,4.3,63
tt5675936,tvMovie,Christmas Cookies,Christmas Cookies,0,2016,84,"Drama,Romance",christmas cookies,6.4,2563
tt5676118,tvMovie,A Wish For Christmas,A Wish for Christmas,0,2016,84,"Drama,Family,Fantasy",a wish for christmas,5.9,5066
tt5713426,tvMovie,Dolly Parton's Christmas of Many Colors: Circle of Love,Dolly Parton's Christmas of Many Colors: Circle of Love,0,2016,85,"Drama,Family",dolly partons christmas of many colors circle of love,7.6,1043
tt5732522,movie,Holiday Makers,Holiday Makers,0,2016,121,Comedy,holiday makers,6.8,353
tt5757556,movie,A Unicorn for Christmas,A Unicorn for Christmas,0,2021,87,"Drama,Family,Fantasy",a unicorn for christmas,5.9,298
tt5801302,movie,Santa Stole Our Dog: A Merry Doggone Christmas!,Santa Stole Our Dog: A Merry Doggone Christmas!,0,2017,94,Family,santa stole our dog a merry doggone christmas,4.3,217
tt5813808,movie,Christmas Crime Story,Christmas Crime Story,0,2016,96,"Action,Crime,Drama",christmas crime story,4.6,239
tt5822856,movie,The Christmas Family 2,Familien Jul i nissernes land,0,2016,90,"Adventure,Family",the christmas family 2,4.6,130
tt5845712,tvMovie,A Firehouse Christmas,A Firehouse Christmas,0,2016,88,"Comedy,Drama,Romance",a firehouse christmas,5.1,979
tt5853124,movie,A Doggone Christmas,A Doggone Christmas,0,2016,82,Family,a doggone christmas,4.2,236
tt5860940,tvMovie,I'll Be Home for Christmas,I'll Be Home for Christmas,0,2016,84,"Drama,Family,Romance",ill be home for christmas,6.1,2713
tt5863634,tvMovie,A Perfect Christmas,A Perfect Christmas,0,2016,84,"Comedy,Family,Romance",a perfect christmas,6.1,1427
tt5876496,movie,Last Christmas,Last Christmas,0,2016,,Comedy,last christmas,5.0,14
tt5882474,video,Punitive psychiatry: Antichristmas,Punitive psychiatry: Antichristmas,0,2015,2,"Animation,Horror,Short",punitive psychiatry antichristmas,8.8,26
tt5902138,tvMovie,Christmas List,Christmas List,0,2016,84,"Comedy,Romance",christmas list,6.1,2165
tt5918710,tvMovie,Hank Zipzer's Christmas Catastrophe,Hank Zipzer's Christmas Catastrophe,0,2016,84,"Comedy,Family",hank zipzers christmas catastrophe,6.5,120
tt5944496,tvMovie,Christmas Homecoming,Christmas Homecoming,0,2017,85,"Drama,Romance",christmas homecoming,6.5,1619
tt5949946,tvMovie,My Christmas Dream,My Christmas Dream,0,2016,82,"Comedy,Romance",my christmas dream,6.2,2128
tt5952626,tvMovie,"Merry Christmas, Baby","Merry Christmas, Baby",0,2015,82,Family,merry christmas baby,5.4,151
tt5981802,tvMovie,A Christmas in Vermont,A Christmas in Vermont,0,2016,86,"Comedy,Romance",a christmas in vermont,5.5,1258
tt5990458,tvMovie,Holiday Joy,Holiday Joy,0,2016,87,"Comedy,Fantasy",holiday joy,5.4,1027
tt5997848,tvMovie,The Christmas Cottage,The Christmas Cottage,0,2017,90,"Comedy,Drama,Romance",the christmas cottage,6.3,2356
tt6014166,movie,This Is Our Christmas,This Is Our Christmas,0,2018,79,Family,this is our christmas,3.4,190
tt6047156,movie,Christmas with the Mormon Tabernacle Choir,Christmas with the Mormon Tabernacle Choir,0,2015,,Music,christmas with the mormon tabernacle choir,7.5,14
tt6066786,movie,Tom and Jerry: Paws for a Holiday,Tom and Jerry: Paws for a Holiday,0,2003,46,Animation,tom and jerry paws for a holiday,7.6,44
tt6095976,movie,Merry Christmas Mr. Mo,Merry Christmas Mr. Mo,0,2016,101,"Comedy,Drama,Family",merry christmas mr mo,6.9,82
tt6098946,video,A Classic Christmas from the Ed Sullivan Show,A Classic Christmas from the Ed Sullivan Show,0,2005,48,Music,a classic christmas from the ed sullivan show,8.3,12
tt6102230,video,Mee Christmas,Mee Christmas,0,2006,23,"Animation,Short",mee christmas,2.9,36
tt6104760,tvMovie,My Christmas Love,My Christmas Love,0,2016,85,"Comedy,Romance",my christmas love,6.3,2892
tt6111830,tvMovie,A Husband for Christmas,A Husband for Christmas,0,2016,87,"Comedy,Drama,Romance",a husband for christmas,5.0,666
tt6119048,tvMovie,An American Girl Story: Maryellen 1955 - Extraordinary Christmas,An American Girl Story: Maryellen 1955 - Extraordinary Christmas,0,2016,48,Family,an american girl story maryellen 1955  extraordinary christmas,6.7,160
tt6131148,tvMovie,Love You Like Christmas,Love You Like Christmas,0,2016,90,"Drama,Romance",love you like christmas,6.4,2161
tt6132948,tvMovie,A Nutcracker Christmas,A Nutcracker Christmas,0,2016,86,"Adventure,Drama,Family",a nutcracker christmas,6.5,1765
tt6144460,movie,Smart Christmas,Smart Christmas,0,2018,90,"Comedy,Family",smart christmas,4.5,159
tt6167116,tvMovie,Broadcasting Christmas,Broadcasting Christmas,0,2016,84,"Comedy,Drama,Family",broadcasting christmas,6.0,2042
tt6172696,movie,Once Upon a Time at Christmas,Once Upon a Time at Christmas,0,2017,97,Horror,once upon a time at christmas,3.5,678
tt6185074,tvMovie,A Cinderella Christmas,A Cinderella Christmas,0,2016,93,"Comedy,Romance",a cinderella christmas,6.2,3504
tt6201840,video,Christmas Demolition,Christmas Demolition,0,2012,,"Comedy,Short",christmas demolition,6.4,14
tt6215212,tvMovie,Every Christmas Has a Story,Every Christmas Has a Story,0,2016,82,"Comedy,Romance",every christmas has a story,6.1,1961
tt6217490,tvMovie,Looks Like Christmas,Looks Like Christmas,0,2016,84,"Comedy,Drama,Romance",looks like christmas,5.8,1114
tt6225520,movie,The Man Who Invented Christmas,The Man Who Invented Christmas,0,2017,104,"Biography,Comedy,Drama",the man who invented christmas,7.0,19081
tt6228890,movie,Christmas Blood,Juleblod,0,2017,104,"Action,Comedy,Crime",christmas blood,4.2,488
tt6243612,tvMovie,The Christmas Swap,The Christmas Swap,0,2016,,"Comedy,Fantasy",the christmas swap,5.5,159
tt6243722,tvMovie,Merry Ex-Mas,Merry Ex-Mas,0,2016,,Comedy,merry exmas,6.5,87
tt6245488,tvMovie,Finding Father Christmas,Finding Father Christmas,0,2016,86,"Drama,Romance",finding father christmas,6.8,2610
tt6253814,tvMovie,A Christmas Carol,A Christmas Carol,0,1962,60,"Drama,Musical",a christmas carol,6.4,22
tt6260218,tvMovie,Sound of Christmas,Sound of Christmas,0,2016,84,"Drama,Music,Romance",sound of christmas,6.5,1212
tt6263260,tvMovie,A Heavenly Christmas,A Heavenly Christmas,0,2016,93,"Drama,Fantasy,Romance",a heavenly christmas,6.4,2081
tt6268168,video,Four Christmases: Gag Reel,Four Christmases: Gag Reel,0,2009,3,"Comedy,Short",four christmases gag reel,6.4,763
tt6268170,video,Four Christmases: Holiday Moments,Four Christmases: Holiday Moments,0,2009,11,"Comedy,Documentary,Short",four christmases holiday moments,6.2,26
tt6269192,tvMovie,Journey Back to Christmas,Journey Back to Christmas,0,2016,84,"Drama,Family,Fantasy",journey back to christmas,7.0,3241
tt6269700,tvMovie,Operation Christmas,Operation Christmas,0,2016,84,Romance,operation christmas,6.8,1813
tt6273004,tvMovie,Christmas in Homestead,Christmas in Homestead,0,2016,84,Romance,christmas in homestead,6.6,2688
tt6275674,tvMovie,A Puppy for Christmas,A Puppy for Christmas,0,2016,85,"Comedy,Drama,Romance",a puppy for christmas,5.9,1165
tt6278764,movie,Red Christmas: Making 'Better Watch Out',Red Christmas: Making Better Watch Out,0,2017,56,Documentary,red christmas making better watch out,7.2,13
tt6279602,tvMovie,A Dream of Christmas,A Dream of Christmas,0,2016,84,"Comedy,Drama,Family",a dream of christmas,6.7,2725
tt6280318,video,The Christmas Dinosaur,The Christmas Dinosaur,0,2004,47,"Animation,Comedy,Family",the christmas dinosaur,6.9,60
tt6284950,tvMovie,A Rose for Christmas,A Rose for Christmas,0,2017,84,"Drama,Romance",a rose for christmas,6.0,1721
tt6285546,tvMovie,"Ruff-Ruff, Tweet and Dave: A Christmas Adventure",Ruff Ruff Tweet and Dave's Christmas Adventure,0,2016,22,"Animation,Family",ruffruff tweet and dave a christmas adventure,7.2,12
tt6287174,movie,Pixi Saves Christmas,Pixi Post eta opari-emaileak,0,2016,91,"Adventure,Animation,Family",pixi saves christmas,7.2,82
tt6288876,tvMovie,A Christmas to Remember,A Christmas to Remember,0,2016,84,"Comedy,Drama,Romance",a christmas to remember,6.5,2711
tt6299366,movie,Lilly's Bewitched Christmas,Hexe Lillis eingesacktes Weihnachtsfest,0,2017,100,"Comedy,Drama,Family",lillys bewitched christmas,5.6,95
tt6306564,movie,Wild Kratts: A Creature Christmas,Wild Kratts: A Creature Christmas,0,2015,47,Family,wild kratts a creature christmas,6.5,36
tt6319942,tvMovie,Once Upon a Sesame Street Christmas,Once Upon a Sesame Street Christmas,0,2016,51,"Comedy,Drama,Family",once upon a sesame street christmas,6.5,125
tt6321108,tvMovie,Hearts of Christmas,Hearts of Christmas,0,2016,86,"Drama,Romance",hearts of christmas,6.8,1936
tt6339052,tvMovie,Joe Pera Helps You Find the Perfect Christmas Tree,Joe Pera Helps You Find the Perfect Christmas Tree,0,2016,23,Comedy,joe pera helps you find the perfect christmas tree,8.2,176
